x,t,u
0.93,0.04,1.3079655e-07
0.9400000000000001,0.04,5.961583e-08
0.9500000000000001,0.04,2.6639887e-08
0.96,0.04,1.1665787e-08
0.97,0.04,4.9912012e-09
0.98,0.04,2.055149e-09
0.99,0.04,7.323021e-10
1.0,0.04,0.0

0.0,0.045,0.0
0.01,0.045,1.148349e-09
0.02,0.045,3.2020335e-09
0.03,0.045,7.695503e-09
0.04,0.045,1.779886e-08
0.05,0.045,4.0225146e-08
0.06,0.045,8.907919e-08
0.07,0.045,1.9339917e-07
0.08,0.045,4.1167894e-07
0.09,0.045,8.591892e-07
0.1,0.045,1.7581017e-06
0.11,0.045,3.5271453e-06
0.12,0.045,6.9378725e-06
0.13,0.045,1.3379896e-05
0.14,0.045,2.5298976e-05
0.15,0.045,4.690053e-05
0.16,0.045,8.524693e-05
0.17,0.045,0.00015191772
0.18,0.045,0.00026544227
0.19,0.045,0.00045474537
0.2,0.045,0.0007638516
0.21,0.045,0.0012580561
0.22,0.045,0.002031659
0.23,0.045,0.0032171675
0.24,0.045,0.0049955505
0.25,0.045,0.0076067317
0.26,0.045,0.011359003
0.27,0.045,0.01663552
0.28,0.045,0.023895664
0.29,0.045,0.033668764
0.3,0.045,0.04653789
0.31,0.045,0.06311212
0.32,0.045,0.08398664
0.33,0.045,0.10969211
0.34,0.045,0.14063625
0.35000000000000003,0.045,0.1770434
0.36,0.045,0.21889809
0.37,0.045,0.26590154
0.38,0.045,0.31744668
0.39,0.045,0.37261927
0.4,0.045,0.43022543
0.41000000000000003,0.045,0.4888456
0.42,0.045,0.54690886
0.43,0.045,0.6027808
0.44,0.045,0.6548512
0.45,0.045,0.7016161
0.46,0.045,0.7417426
0.47000000000000003,0.045,0.7741146
0.48,0.045,0.7978583
0.49,0.045,0.81235164
0.5,0.045,0.81722367
0.51,0.045,0.81235164
0.52,0.045,0.7978583
0.53,0.045,0.7741146
0.54,0.045,0.7417426
0.55,0.045,0.7016161
0.56,0.045,0.6548512
0.5700000000000001,0.045,0.6027808
0.58,0.045,0.54690886
0.59,0.045,0.4888456
0.6,0.045,0.43022543
0.61,0.045,0.37261927
0.62,0.045,0.31744668
0.63,0.045,0.26590154
0.64,0.045,0.21889809
0.65,0.045,0.1770434
0.66,0.045,0.14063625
0.67,0.045,0.10969211
0.68,0.045,0.08398664
0.6900000000000001,0.045,0.06311212
0.7000000000000001,0.045,0.04653789
0.71,0.045,0.033668764
0.72,0.045,0.023895664
0.73,0.045,0.01663552
0.74,0.045,0.011359003
0.75,0.045,0.0076067317
0.76,0.045,0.0049955505
0.77,0.045,0.0032171675
0.78,0.045,0.002031659
0.79,0.045,0.0012580561
0.8,0.045,0.0007638516
0.81,0.045,0.00045474537
0.8200000000000001,0.045,0.00026544227
0.8300000000000001,0.045,0.00015191772
0.84,0.045,8.524693e-05
0.85,0.045,4.690053e-05
0.86,0.045,2.5298976e-05
0.87,0.045,1.3379896e-05
0.88,0.045,6.9378725e-06
0.89,0.045,3.5271453e-06
0.9,0.045,1.7581017e-06
0.91,0.045,8.591892e-07
0.92,0.045,4.1167894e-07
0.93,0.045,1.9339917e-07
0.9400000000000001,0.045,8.907919e-08
0.9500000000000001,0.045,4.0225146e-08
0.96,0.045,1.779886e-08
0.97,0.045,7.695503e-09
0.98,0.045,3.2020335e-09
0.99,0.045,1.148349e-09
1.0,0.045,0.0

0.0,0.05,0.0
0.01,0.05,1.7907298e-09
0.02,0.05,4.9588644e-09
0.03,0.05,1.18022765e-08
0.04,0.05,2.7012664e-08
0.05,0.05,6.041734e-08
0.06,0.05,1.3240903e-07
0.07,0.05,2.8449173e-07
0.08,0.05,5.9931193e-07
0.09,0.05,1.2378524e-06
0.1,0.05,2.5067768e-06
0.11,0.05,4.9772734e-06
0.12,0.05,9.689351e-06
0.13,0.05,1.8493705e-05
0.14,0.05,3.460814e-05
0.15,0.05,6.349753e-05
0.16,0.05,0.00011422461
0.17,0.05,0.0002014593
0.18,0.05,0.00034837017
0.19,0.05,0.00059064
0.2,0.05,0.0009818301
0.21,0.05,0.0016002437
0.22,0.05,0.0025572826
0.23,0.05,0.0040070307
0.24,0.05,0.00615643
0.25,0.05,0.009274954
0.26,0.05,0.013702154
0.27,0.05,0.019851005
0.28,0.05,0.028204631
0.29,0.05,0.039304014
0.3,0.05,0.053724673
0.31,0.05,0.07204146
0.32,0.05,0.09478189
0.33,0.05,0.12237075
0.34,0.05,0.15507069
0.35000000000000003,0.05,0.19292572
0.36,0.05,0.23571484
0.37,0.05,0.28292498
0.38,0.05,0.3337485
0.39,0.05,0.38711008
0.4,0.05,0.4417211
0.41000000000000003,0.05,0.4961583
0.42,0.05,0.54895437
0.43,0.05,0.5986932
0.44,0.05,0.6440902
0.45,0.05,0.68405443
0.46,0.05,0.7177189
0.47000000000000003,0.05,0.7444434
0.48,0.05,0.763792
0.49,0.05,0.77549475
0.5,0.05,0.77941036
0.51,0.05,0.77549475
0.52,0.05,0.763792
0.53,0.05,0.7444434
0.54,0.05,0.7177189
0.55,0.05,0.68405443
0.56,0.05,0.6440902
0.5700000000000001,0.05,0.5986932
0.58,0.05,0.54895437
0.59,0.05,0.4961583
0.6,0.05,0.4417211
0.61,0.05,0.38711008
0.62,0.05,0.3337485
0.63,0.05,0.28292498
0.64,0.05,0.23571484
0.65,0.05,0.19292572
0.66,0.05,0.15507069
0.67,0.05,0.12237075
0.68,0.05,0.09478189
0.6900000000000001,0.05,0.07204146
0.7000000000000001,0.05,0.053724673
0.71,0.05,0.039304014
0.72,0.05,0.028204631
0.73,0.05,0.019851005
0.74,0.05,0.013702154
0.75,0.05,0.009274954
0.76,0.05,0.00615643
0.77,0.05,0.0040070307
0.78,0.05,0.0025572826
0.79,0.05,0.0016002437
0.8,0.05,0.0009818301
0.81,0.05,0.00059064
0.8200000000000001,0.05,0.00034837017
0.8300000000000001,0.05,0.0002014593
0.84,0.05,0.00011422461
0.85,0.05,6.349753e-05
0.86,0.05,3.460814e-05
0.87,0.05,1.8493705e-05
0.88,0.05,9.689351e-06
0.89,0.05,4.9772734e-06
0.9,0.05,2.5067768e-06
0.91,0.05,1.2378524e-06
0.92,0.05,5.9931193e-07
0.93,0.05,2.8449173e-07
0.9400000000000001,0.05,1.3240903e-07
0.9500000000000001,0.05,6.041734e-08
0.96,0.05,2.7012664e-08
0.97,0.05,1.18022765e-08
0.98,0.05,4.9588644e-09
0.99,0.05,1.7907298e-09
1.0,0.05,0.0

0.0,0.055,0.0
0.01,0.055,2.7774618e-09
0.02,0.055,7.634514e-09
0.03,0.055,1.8000794e-08
0.04,0.055,4.0775042e-08
0.05,0.055,9.025629e-08
0.06,0.055,1.9576163e-07
0.07,0.055,4.1626868e-07
0.08,0.055,8.6787503e-07
0.09,0.055,1.7741116e-06
0.1,0.055,3.5558448e-06
0.11,0.055,6.987797e-06
0.12,0.055,1.3463899e-05
0.13,0.055,2.5435036e-05
0.14,0.055,4.7111043e-05
0.15,0.055,8.555395e-05
0.16,0.055,0.0001523292
0.17,0.055,0.00026591995
0.18,0.055,0.0004551378
0.19,0.055,0.00076376466
0.2,0.055,0.0012566143
0.21,0.055,0.0020270876
0.22,0.055,0.0032060833
0.23,0.055,0.004971807
0.24,0.055,0.0075595905
0.25,0.055,0.011270345
0.26,0.055,0.016475718
0.27,0.055,0.023617683
0.28,0.055,0.033200037
0.29,0.055,0.045769583
0.3,0.055,0.061885487
0.31,0.055,0.08207671
0.32,0.055,0.106789246
0.33,0.055,0.13632716
0.34,0.055,0.1707939
0.35000000000000003,0.055,0.21004157
0.36,0.055,0.25363684
0.37,0.055,0.30085176
0.38,0.055,0.35068482
0.39,0.055,0.40191326
0.4,0.055,0.45317334
0.41000000000000003,0.055,0.50306076
0.42,0.055,0.55023557
0.43,0.055,0.5935201
0.44,0.055,0.631971
0.45,0.055,0.66491777
0.46,0.055,0.6919602
0.47000000000000003,0.055,0.71292824
0.48,0.055,0.72781426
0.49,0.055,0.7366911
0.5,0.055,0.7396392
0.51,0.055,0.7366911
0.52,0.055,0.72781426
0.53,0.055,0.71292824
0.54,0.055,0.6919602
0.55,0.055,0.66491777
0.56,0.055,0.631971
0.5700000000000001,0.055,0.5935201
0.58,0.055,0.55023557
0.59,0.055,0.50306076
0.6,0.055,0.45317334
0.61,0.055,0.40191326
0.62,0.055,0.35068482
0.63,0.055,0.30085176
0.64,0.055,0.25363684
0.65,0.055,0.21004157
0.66,0.055,0.1707939
0.67,0.055,0.13632716
0.68,0.055,0.106789246
0.6900000000000001,0.055,0.08207671
0.7000000000000001,0.055,0.061885487
0.71,0.055,0.045769583
0.72,0.055,0.033200037
0.73,0.055,0.023617683
0.74,0.055,0.016475718
0.75,0.055,0.011270345
0.76,0.055,0.0075595905
0.77,0.055,0.004971807
0.78,0.055,0.0032060833
0.79,0.055,0.0020270876
0.8,0.055,0.0012566143
0.81,0.055,0.00076376466
0.8200000000000001,0.055,0.0004551378
0.8300000000000001,0.055,0.00026591995
0.84,0.055,0.0001523292
0.85,0.055,8.555395e-05
0.86,0.055,4.7111043e-05
0.87,0.055,2.5435036e-05
0.88,0.055,1.3463899e-05
0.89,0.055,6.987797e-06
0.9,0.055,3.5558448e-06
0.91,0.055,1.7741116e-06
0.92,0.055,8.6787503e-07
0.93,0.055,4.1626868e-07
0.9400000000000001,0.055,1.9576163e-07
0.9500000000000001,0.055,9.025629e-08
0.96,0.055,4.0775042e-08
0.97,0.055,1.8000794e-08
0.98,0.055,7.634514e-09
0.99,0.055,2.7774618e-09
1.0,0.055,0.0

0.0,0.06,0.0
0.01,0.06,4.2840913e-09
0.02,0.06,1.1687471e-08
0.03,0.06,2.7301304e-08
0.04,0.06,6.121417e-08
0.05,0.06,1.3410126e-07
0.06,0.06,2.8786465e-07
0.07,0.06,6.0582045e-07
0.08,0.06,1.2500957e-06
0.09,0.06,2.529245e-06
0.1,0.06,5.0174676e-06
0.11,0.06,9.759357e-06
0.12,0.06,1.8612205e-05
0.13,0.06,3.4802586e-05
0.14,0.06,6.380567e-05
0.15,0.06,0.00011469345
0.16,0.06,0.00020213766
0.17,0.06,0.00034928738
0.18,0.06,0.0005917577
0.19,0.06,0.0009829451
0.2,0.06,0.0016008045
0.21,0.06,0.002556062
0.22,0.06,0.004001566
0.23,0.06,0.006142098
0.24,0.06,0.009243494
0.25,0.06,0.0136393905
0.26,0.06,0.019733429
0.27,0.06,0.027994458
0.28,0.06,0.03894224
0.29,0.06,0.05312174
0.3,0.06,0.071065135
0.31,0.06,0.093242295
0.32,0.06,0.12000295
0.33,0.06,0.15151578
0.34,0.06,0.18771236
0.35000000000000003,0.06,0.2282443
0.36,0.06,0.27246377
0.37,0.06,0.3194331
0.38,0.06,0.36797
0.39,0.06,0.41672435
0.4,0.06,0.4642824
0.41000000000000003,0.06,0.50928503
0.42,0.06,0.5505442
0.43,0.06,0.5871386
0.44,0.06,0.6184758
0.45,0.06,0.64430505
0.46,0.06,0.6646829
0.47000000000000003,0.06,0.67989254
0.48,0.06,0.6903342
0.49,0.06,0.6964053
0.5,0.06,0.69839406
0.51,0.06,0.6964053
0.52,0.06,0.6903342
0.53,0.06,0.67989254
0.54,0.06,0.6646829
0.55,0.06,0.64430505
0.56,0.06,0.6184758
0.5700000000000001,0.06,0.5871386
0.58,0.06,0.5505442
0.59,0.06,0.50928503
0.6,0.06,0.4642824
0.61,0.06,0.41672435
0.62,0.06,0.36797
0.63,0.06,0.3194331
0.64,0.06,0.27246377
0.65,0.06,0.2282443
0.66,0.06,0.18771236
0.67,0.06,0.15151578
0.68,0.06,0.12000295
0.6900000000000001,0.06,0.093242295
0.7000000000000001,0.06,0.071065135
0.71,0.06,0.05312174
0.72,0.06,0.03894224
0.73,0.06,0.027994458
0.74,0.06,0.019733429
0.75,0.06,0.0136393905
0.76,0.06,0.009243494
0.77,0.06,0.006142098
0.78,0.06,0.004001566
0.79,0.06,0.002556062
0.8,0.06,0.0016008045
0.81,0.06,0.0009829451
0.8200000000000001,0.06,0.0005917577
0.8300000000000001,0.06,0.00034928738
0.84,0.06,0.00020213766
0.85,0.06,0.00011469345
0.86,0.06,6.380567e-05
0.87,0.06,3.4802586e-05
0.88,0.06,1.8612205e-05
0.89,0.06,9.759357e-06
0.9,0.06,5.0174676e-06
0.91,0.06,2.529245e-06
0.92,0.06,1.2500957e-06
0.93,0.06,6.0582045e-07
0.9400000000000001,0.06,2.8786465e-07
0.9500000000000001,0.06,1.3410126e-07
0.96,0.06,6.121417e-08
0.97,0.06,2.7301304e-08
0.98,0.06,1.1687471e-08
0.99,0.06,4.2840913e-09
1.0,0.06,0.0

0.0,0.065,0.0
0.01,0.065,6.570543e-09
0.02,0.065,1.7793042e-08
0.03,0.065,4.1176573e-08
0.04,0.065,9.1396856e-08
0.05,0.065,1.981653e-07
0.06,0.065,4.2101578e-07
0.07,0.065,8.769521e-07
0.08,0.065,1.7910348e-06
0.09,0.065,3.5866467e-06
0.1,0.065,7.042507e-06
0.11,0.065,1.3558658e-05
0.12,0.065,2.5594894e-05
0.13,0.065,4.7373313e-05
0.14,0.065,8.597148e-05
0.15,0.065,0.00015297206
0.16,0.065,0.0002668725
0.17,0.065,0.00045648494
0.18,0.065,0.0007655569
0.19,0.065,0.0012587935
0.2,0.065,0.0020293442
0.21,0.065,0.0032075983
0.22,0.065,0.0049708057
0.23,0.065,0.007552605
0.24,0.065,0.011251023
0.25,0.065,0.016432973
0.26,0.065,0.023532888
0.27,0.065,0.033042923
0.28,0.065,0.045492373
0.29,0.065,0.06141487
0.3,0.065,0.081303224
0.31,0.065,0.105553746
0.32,0.065,0.13440469
0.33,0.065,0.16787533
0.34,0.065,0.20571464
0.35000000000000003,0.065,0.24736892
0.36,0.065,0.29197815
0.37,0.065,0.33840632
0.38,0.065,0.38530952
0.39,0.065,0.43123636
0.4,0.065,0.4747526
0.41000000000000003,0.065,0.51457345
0.42,0.065,0.5496866
0.43,0.065,0.5794428
0.44,0.065,0.6036036
0.45,0.065,0.6223295
0.46,0.065,0.6361135
0.47000000000000003,0.065,0.6456649
0.48,0.065,0.65176153
0.49,0.065,0.65509886
0.5,0.065,0.6561545
0.51,0.065,0.65509886
0.52,0.065,0.65176153
0.53,0.065,0.6456649
0.54,0.065,0.6361135
0.55,0.065,0.6223295
0.56,0.065,0.6036036
0.5700000000000001,0.065,0.5794428
0.58,0.065,0.5496866
0.59,0.065,0.51457345
0.6,0.065,0.4747526
0.61,0.065,0.43123636
0.62,0.065,0.38530952
0.63,0.065,0.33840632
0.64,0.065,0.29197815
0.65,0.065,0.24736892
0.66,0.065,0.20571464
0.67,0.065,0.16787533
0.68,0.065,0.13440469
0.6900000000000001,0.065,0.105553746
0.7000000000000001,0.065,0.081303224
0.71,0.065,0.06141487
0.72,0.065,0.045492373
0.73,0.065,0.033042923
0.74,0.065,0.023532888
0.75,0.065,0.016432973
0.76,0.065,0.011251023
0.77,0.065,0.007552605
0.78,0.065,0.0049708057
0.79,0.065,0.0032075983
0.8,0.065,0.0020293442
0.81,0.065,0.0012587935
0.8200000000000001,0.065,0.0007655569
0.8300000000000001,0.065,0.00045648494
0.84,0.065,0.0002668725
0.85,0.065,0.00015297206
0.86,0.065,8.597148e-05
0.87,0.065,4.7373313e-05
0.88,0.065,2.5594894e-05
0.89,0.065,1.3558658e-05
0.9,0.065,7.042507e-06
0.91,0.065,3.5866467e-06
0.92,0.065,1.7910348e-06
0.93,0.065,8.769521e-07
0.9400000000000001,0.065,4.2101578e-07
0.9500000000000001,0.065,1.981653e-07
0.96,0.065,9.1396856e-08
0.97,0.065,4.1176573e-08
0.98,0.065,1.7793042e-08
0.99,0.065,6.570543e-09
1.0,0.065,0.0

0.0,0.07,0.0
0.01,0.07,1.0019984e-08
0.02,0.07,2.6938869e-08
0.03,0.07,6.176103e-08
0.04,0.07,1.3571658e-07
0.05,0.07,2.9124985e-07
0.06,0.07,6.124383e-07
0.07,0.07,1.2626203e-06
0.08,0.07,2.5523564e-06
0.09,0.07,5.0591107e-06
0.1,0.07,9.832619e-06
0.11,0.07,1.873798e-05
0.12,0.07,3.501313e-05
0.13,0.07,6.4148975e-05
0.14,0.07,0.00011523788
0.15,0.07,0.00020297563
0.16,0.07,0.00035053535
0.17,0.07,0.00059354736
0.18,0.07,0.0009853973
0.19,0.07,0.0016039704
0.2,0.07,0.00255981
0.21,0.07,0.004005373
0.22,0.07,0.006144693
0.23,0.07,0.009242266
0.24,0.07,0.013629435
0.25,0.07,0.019706044
0.26,0.07,0.027934875
0.27,0.07,0.038826242
0.28,0.07,0.052910767
0.29,0.07,0.07069946
0.3,0.07,0.092631854
0.31,0.07,0.119015306
0.32,0.07,0.14996137
0.33,0.07,0.18532705
0.34,0.07,0.22467068
0.35000000000000003,0.07,0.26723227
0.36,0.07,0.3119473
0.37,0.07,0.35749832
0.38,0.07,0.40240496
0.39,0.07,0.44514573
0.4,0.07,0.48429897
0.41000000000000003,0.07,0.5186849
0.42,0.07,0.5474898
0.43,0.07,0.57034814
0.44,0.07,0.58737266
0.45,0.07,0.5991185
0.46,0.07,0.60648596
0.47000000000000003,0.07,0.61057353
0.48,0.07,0.612499
0.49,0.07,0.613222
0.5,0.07,0.6133871
0.51,0.07,0.613222
0.52,0.07,0.612499
0.53,0.07,0.61057353
0.54,0.07,0.60648596
0.55,0.07,0.5991185
0.56,0.07,0.58737266
0.5700000000000001,0.07,0.57034814
0.58,0.07,0.5474898
0.59,0.07,0.5186849
0.6,0.07,0.48429897
0.61,0.07,0.44514573
0.62,0.07,0.40240496
0.63,0.07,0.35749832
0.64,0.07,0.3119473
0.65,0.07,0.26723227
0.66,0.07,0.22467068
0.67,0.07,0.18532705
0.68,0.07,0.14996137
0.6900000000000001,0.07,0.119015306
0.7000000000000001,0.07,0.092631854
0.71,0.07,0.07069946
0.72,0.07,0.052910767
0.73,0.07,0.038826242
0.74,0.07,0.027934875
0.75,0.07,0.019706044
0.76,0.07,0.013629435
0.77,0.07,0.009242266
0.78,0.07,0.006144693
0.79,0.07,0.004005373
0.8,0.07,0.00255981
0.81,0.07,0.0016039704
0.8200000000000001,0.07,0.0009853973
0.8300000000000001,0.07,0.00059354736
0.84,0.07,0.00035053535
0.85,0.07,0.00020297563
0.86,0.07,0.00011523788
0.87,0.07,6.4148975e-05
0.88,0.07,3.501313e-05
0.89,0.07,1.873798e-05
0.9,0.07,9.832619e-06
0.91,0.07,5.0591107e-06
0.92,0.07,2.5523564e-06
0.93,0.07,1.2626203e-06
0.9400000000000001,0.07,6.124383e-07
0.9500000000000001,0.07,2.9124985e-07
0.96,0.07,1.3571658e-07
0.97,0.07,6.176103e-08
0.98,0.07,2.6938869e-08
0.99,0.07,1.0019984e-08
1.0,0.07,0.0

0.0,0.075,0.0
0.01,0.075,1.519415e-08
0.02,0.075,4.0560515e-08
0.03,0.075,9.212883e-08
0.04,0.075,2.0043073e-07
0.05,0.075,4.257482e-07
0.06,0.075,8.861093e-07
0.07,0.075,1.8081771e-06
0.08,0.075,3.6179324e-06
0.09,0.075,7.098263e-06
0.1,0.075,1.3655694e-05
0.11,0.075,2.575975e-05
0.12,0.075,4.764654e-05
0.13,0.075,8.64129e-05
0.14,0.075,0.00015366651
0.15,0.075,0.0002679347
0.16,0.075,0.0004580613
0.17,0.075,0.0007678193
0.18,0.075,0.0012619185
0.19,0.075,0.002033464
0.2,0.075,0.0032127064
0.21,0.075,0.004976587
0.22,0.075,0.0075581437
0.23,0.075,0.011254326
0.24,0.075,0.016430207
0.25,0.075,0.02351717
0.26,0.075,0.033002496
0.27,0.075,0.04540785
0.28,0.075,0.061255205
0.29,0.075,0.081019975
0.3,0.075,0.10507324
0.31,0.075,0.13361752
0.32,0.075,0.16662295
0.33,0.075,0.20377326
0.34,0.075,0.2444312
0.35000000000000003,0.075,0.287634
0.36,0.075,0.33212543
0.37,0.075,0.3764292
0.38,0.075,0.41895893
0.39,0.075,0.45815822
0.4,0.075,0.49265352
0.41000000000000003,0.075,0.52140117
0.42,0.075,0.5438064
0.43,0.075,0.559795
0.44,0.075,0.569822
0.45,0.075,0.5748129
0.46,0.075,0.5760384
0.47000000000000003,0.075,0.5749417
0.48,0.075,0.5729358
0.49,0.075,0.5712057
0.5,0.075,0.57053715
0.51,0.075,0.5712057
0.52,0.075,0.5729358
0.53,0.075,0.5749417
0.54,0.075,0.5760384
0.55,0.075,0.5748129
0.56,0.075,0.569822
0.5700000000000001,0.075,0.559795
0.58,0.075,0.5438064
0.59,0.075,0.52140117
0.6,0.075,0.49265352
0.61,0.075,0.45815822
0.62,0.075,0.41895893
0.63,0.075,0.3764292
0.64,0.075,0.33212543
0.65,0.075,0.287634
0.66,0.075,0.2444312
0.67,0.075,0.20377326
0.68,0.075,0.16662295
0.6900000000000001,0.075,0.13361752
0.7000000000000001,0.075,0.10507324
0.71,0.075,0.081019975
0.72,0.075,0.061255205
0.73,0.075,0.04540785
0.74,0.075,0.033002496
0.75,0.075,0.02351717
0.76,0.075,0.016430207
0.77,0.075,0.011254326
0.78,0.075,0.0075581437
0.79,0.075,0.004976587
0.8,0.075,0.0032127064
0.81,0.075,0.002033464
0.8200000000000001,0.075,0.0012619185
0.8300000000000001,0.075,0.0007678193
0.84,0.075,0.0004580613
0.85,0.075,0.0002679347
0.86,0.075,0.00015366651
0.87,0.075,8.64129e-05
0.88,0.075,4.764654e-05
0.89,0.075,2.575975e-05
0.9,0.075,1.3655694e-05
0.91,0.075,7.098263e-06
0.92,0.075,3.6179324e-06
0.93,0.075,1.8081771e-06
0.9400000000000001,0.075,8.861093e-07
0.9500000000000001,0.075,4.257482e-07
0.96,0.075,2.0043073e-07
0.97,0.075,9.212883e-08
0.98,0.075,4.0560515e-08
0.99,0.075,1.519415e-08
1.0,0.075,0.0

0.0,0.08,0.0
0.01,0.08,2.291137e-08
0.02,0.08,6.0732646e-08
0.03,0.08,1.3668003e-07
0.04,0.08,2.9439877e-07
0.05,0.08,6.1900744e-07
0.06,0.08,1.275207e-06
0.07,0.08,2.5756556e-06
0.08,0.08,5.101152e-06
0.09,0.08,9.90669e-06
0.1,0.08,1.8865425e-05
0.11,0.08,3.5227204e-05
0.12,0.08,6.449984e-05
0.13,0.08,0.00011579864
0.14,0.08,0.00020384877
0.15,0.08,0.00035185835
0.16,0.08,0.00059549505
0.17,0.08,0.0009881766
0.18,0.08,0.0016078012
0.19,0.08,0.0025648817
0.2,0.08,0.0040117623
0.21,0.08,0.0061522196
0.22,0.08,0.009250251
0.23,0.08,0.0136363115
0.24,0.08,0.019708749
0.25,0.08,0.027927889
0.26,0.08,0.038800124
0.27,0.08,0.052849956
0.28,0.08,0.070579
0.29,0.08,0.09241261
0.3,0.08,0.11863738
0.31,0.08,0.14933503
0.32,0.08,0.18432075
0.33,0.08,0.22309637
0.34,0.08,0.26482794
0.35000000000000003,0.08,0.30835786
0.36,0.08,0.35225666
0.37,0.08,0.39491656
0.38,0.08,0.4346803
0.39,0.08,0.46999472
0.4,0.08,0.49957114
0.41000000000000003,0.08,0.5225318
0.42,0.08,0.5385188
0.43,0.08,0.5477515
0.44,0.08,0.55101234
0.45,0.08,0.549566
0.46,0.08,0.5450103
0.47000000000000003,0.08,0.5390825
0.48,0.08,0.5334416
0.49,0.08,0.52945477
0.5,0.08,0.52802145
0.51,0.08,0.52945477
0.52,0.08,0.5334416
0.53,0.08,0.5390825
0.54,0.08,0.5450103
0.55,0.08,0.549566
0.56,0.08,0.55101234
0.5700000000000001,0.08,0.5477515
0.58,0.08,0.5385188
0.59,0.08,0.5225318
0.6,0.08,0.49957114
0.61,0.08,0.46999472
0.62,0.08,0.4346803
0.63,0.08,0.39491656
0.64,0.08,0.35225666
0.65,0.08,0.30835786
0.66,0.08,0.26482794
0.67,0.08,0.22309637
0.68,0.08,0.18432075
0.6900000000000001,0.08,0.14933503
0.7000000000000001,0.08,0.11863738
0.71,0.08,0.09241261
0.72,0.08,0.070579
0.73,0.08,0.052849956
0.74,0.08,0.038800124
0.75,0.08,0.027927889
0.76,0.08,0.019708749
0.77,0.08,0.0136363115
0.78,0.08,0.009250251
0.79,0.08,0.0061522196
0.8,0.08,0.0040117623
0.81,0.08,0.0025648817
0.8200000000000001,0.08,0.0016078012
0.8300000000000001,0.08,0.0009881766
0.84,0.08,0.00059549505
0.85,0.08,0.00035185835
0.86,0.08,0.00020384877
0.87,0.08,0.00011579864
0.88,0.08,6.449984e-05
0.89,0.08,3.5227204e-05
0.9,0.08,1.8865425e-05
0.91,0.08,9.90669e-06
0.92,0.08,5.101152e-06
0.93,0.08,2.5756556e-06
0.9400000000000001,0.08,1.275207e-06
0.9500000000000001,0.08,6.1900744e-07
0.96,0.08,2.9439877e-07
0.97,0.08,1.3668003e-07
0.98,0.08,6.0732646e-08
0.99,0.08,2.291137e-08
1.0,0.08,0.0

0.0,0.085,0.0
0.01,0.085,3.4356066e-08
0.02,0.085,9.04363e-08
0.03,0.085,2.0167407e-07
0.04,0.085,4.300893e-07
0.05,0.085,8.9516436e-07
0.06,0.085,1.8253669e-06
0.07,0.085,3.6493961e-06
0.08,0.085,7.1543823e-06
0.09,0.085,1.3753416e-05
0.1,0.085,2.5925918e-05
0.11,0.085,4.792237e-05
0.12,0.085,8.685968e-05
0.13,0.085,0.0001543722
0.14,0.085,0.0002690209
0.15,0.085,0.0004596888
0.16,0.085,0.00077019003
0.17,0.085,0.0012652696
0.18,0.085,0.0020380479
0.19,0.085,0.0032187495
0.2,0.085,0.0049842126
0.21,0.085,0.007567246
0.22,0.085,0.011264365
0.23,0.085,0.01643989
0.24,0.085,0.023523968
0.25,0.085,0.03300188
0.26,0.085,0.045392156
0.27,0.085,0.061211865
0.28,0.085,0.08092894
0.29,0.085,0.10490304
0.3,0.085,0.13331975
0.31,0.085,0.16612455
0.32,0.085,0.20296602
0.33,0.085,0.24315846
0.34,0.085,0.28567424
0.35000000000000003,0.085,0.32917398
0.36,0.085,0.37207815
0.37,0.085,0.4126799
0.38,0.085,0.44928935
0.39,0.085,0.48039672
0.4,0.085,0.50483483
0.41000000000000003,0.085,0.521919
0.42,0.085,0.53154266
0.43,0.085,0.53421503
0.44,0.085,0.5310259
0.45,0.085,0.5235417
0.46,0.085,0.5136392
0.47000000000000003,0.085,0.50329506
0.48,0.085,0.4943609
0.49,0.085,0.48834226
0.5,0.085,0.48622242
0.51,0.085,0.48834226
0.52,0.085,0.4943609
0.53,0.085,0.50329506
0.54,0.085,0.5136392
0.55,0.085,0.5235417
0.56,0.085,0.5310259
0.5700000000000001,0.085,0.53421503
0.58,0.085,0.53154266
0.59,0.085,0.521919
0.6,0.085,0.50483483
0.61,0.085,0.48039672
0.62,0.085,0.44928935
0.63,0.085,0.4126799
0.64,0.085,0.37207815
0.65,0.085,0.32917398
0.66,0.085,0.28567424
0.67,0.085,0.24315846
0.68,0.085,0.20296602
0.6900000000000001,0.085,0.16612455
0.7000000000000001,0.085,0.13331975
0.71,0.085,0.10490304
0.72,0.085,0.08092894
0.73,0.085,0.061211865
0.74,0.085,0.045392156
0.75,0.085,0.03300188
0.76,0.085,0.023523968
0.77,0.085,0.01643989
0.78,0.085,0.011264365
0.79,0.085,0.007567246
0.8,0.085,0.0049842126
0.81,0.085,0.0032187495
0.8200000000000001,0.085,0.0020380479
0.8300000000000001,0.085,0.0012652696
0.84,0.085,0.00077019003
0.85,0.085,0.0004596888
0.86,0.085,0.0002690209
0.87,0.085,0.0001543722
0.88,0.085,8.685968e-05
0.89,0.085,4.792237e-05
0.9,0.085,2.5925918e-05
0.91,0.085,1.3753416e-05
0.92,0.085,7.1543823e-06
0.93,0.085,3.6493961e-06
0.9400000000000001,0.085,1.8253669e-06
0.9500000000000001,0.085,8.9516436e-07
0.96,0.085,4.300893e-07
